,CTR1,CTR2,FreqRef (kHz),Res1 (kHz),Res2 (kHz)
0,6,5,32.768,0.0,0.0
1,6,5,32.768,0.031921503723978915,0.04578908166801339
2,6,5,32.768,0.03839299936186284,0.0481065484107933
3,6,5,32.768,0.0,0.0
4,6,5,32.768,0.09319790555586537,0.12402797103879432
5,6,5,32.768,0.007260192834904594,0.01544973786185384
6,6,5,32.768,0.0,0.0
7,6,5,32.768,0.0,0.0
8,6,5,32.768,0.018334492084592906,0.025316429448087662
9,6,5,32.768,0.0,0.0
10,6,5,32.768,0.0,0.0
11,6,5,32.768,0.3193239258182825,0.48421181480835435
12,6,5,32.768,0.041728723920100894,0.06870691377146845
13,6,5,32.768,0.0,0.0
14,6,5,32.768,0.0,0.0
15,6,5,32.768,0.030273420685479203,0.05061566555919225
16,7,5,32.768,0.0452155017665402,0.08081251388244275
17,7,5,32.768,0.0,0.0
18,7,5,32.768,0.0073404087079671524,0.01655052869246176
19,7,5,32.768,0.016373832782827606,0.032318415802758654
20,7,5,32.768,0.0029545896500191024,0.012815990012480504
21,7,5,32.768,0.0026963679274164347,0.011990396156924925
22,7,5,32.768,0.06829582710532174,0.1289067880291802
23,7,5,32.768,0.003899538434225262,0.010761709901312151
24,7,5,32.768,0.0,0.0
25,7,5,32.768,0.056680663369441976,0.1037589822617782
26,7,5,32.768,0.00652429306515273,0.015712619132404373
27,7,5,32.768,0.005744423382725198,0.017631970961863565
28,7,5,32.768,0.0,0.0
29,7,5,32.768,0.0057304799100947905,0.015842424056942802
30,7,5,32.768,0.006092618484691126,0.017597090668630425
31,7,5,32.768,0.009563597649420432,0.026380113722271937
32,0,5,32.768,0.0,0.0
33,0,5,32.768,0.0,0.0
34,0,5,32.768,3.2042529178577652,0.5036449288933622
35,0,5,32.768,26.850100124774208,21.516380483715196
36,0,5,32.768,0.0,0.0
37,0,5,32.768,0.0,0.0
38,0,5,32.768,50.48822212747841,39.19047205807045
39,0,5,32.768,43.751291272372754,35.598790629705384
40,0,5,32.768,0.0,0.0
41,0,5,32.768,65.63729451799183,52.507312989121814
42,0,5,32.768,0.0,0.0
43,0,5,32.768,57.34683055871179,43.94571616266596
44,0,5,32.768,0.0,0.0
45,0,5,32.768,86.22426596359054,67.39117718092183
46,0,5,32.768,66.6220876697691,56.73541241342659
47,0,5,32.768,0.0,0.0
48,0,5,32.768,0.0,0.0
49,0,5,32.768,22.715726922112793,18.591737069397254
50,0,5,32.768,18.263877524950715,15.095789483640795
51,0,5,32.768,15.989552608325223,13.35648415151233
52,0,5,32.768,38.5085693780696,31.993556680906863
53,0,5,32.768,37.84324275323139,27.924603908782665
54,0,5,32.768,29.93782868856057,23.953142772471423
55,0,5,32.768,23.79486935972543,20.042438389617168
56,0,5,32.768,45.94202675504858,38.390561339996054
57,0,5,32.768,0.0,0.0
58,0,5,32.768,34.877872927436385,28.35169674781388
59,0,5,32.768,27.10088305855734,23.871703839449754
60,0,5,32.768,0.0,0.0
61,0,5,32.768,48.90524836515606,39.86061269172867
62,0,5,32.768,41.74200195018921,34.85688731484784
63,0,5,32.768,36.026986143523025,29.860570366582085
